# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
NLJBGOEE_01736	GENE_NLJBGOEE_01736	TRANSCRIPT_NLJBGOEE_01736	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NLJBGOEE_01737	GENE_NLJBGOEE_01737	TRANSCRIPT_NLJBGOEE_01737	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01738	GENE_NLJBGOEE_01738	TRANSCRIPT_NLJBGOEE_01738	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01739	GENE_NLJBGOEE_01739	TRANSCRIPT_NLJBGOEE_01739	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01740	GENE_NLJBGOEE_01740	TRANSCRIPT_NLJBGOEE_01740	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01741	GENE_NLJBGOEE_01741	TRANSCRIPT_NLJBGOEE_01741	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01742	GENE_NLJBGOEE_01742	TRANSCRIPT_NLJBGOEE_01742	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01743	GENE_NLJBGOEE_01743	TRANSCRIPT_NLJBGOEE_01743	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01744	GENE_NLJBGOEE_01744	TRANSCRIPT_NLJBGOEE_01744	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01745	GENE_NLJBGOEE_01745	TRANSCRIPT_NLJBGOEE_01745	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_01746	GENE_NLJBGOEE_01746	TRANSCRIPT_NLJBGOEE_01746	protein_coding	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
NLJBGOEE_01747	GENE_NLJBGOEE_01747	TRANSCRIPT_NLJBGOEE_01747	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2
NLJBGOEE_01748	GENE_NLJBGOEE_01748	TRANSCRIPT_NLJBGOEE_01748	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01749	GENE_NLJBGOEE_01749	TRANSCRIPT_NLJBGOEE_01749	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_01750	GENE_NLJBGOEE_01750	TRANSCRIPT_NLJBGOEE_01750	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_01751	GENE_NLJBGOEE_01751	TRANSCRIPT_NLJBGOEE_01751	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_01752	GENE_NLJBGOEE_01752	TRANSCRIPT_NLJBGOEE_01752	protein_coding	0	0	1	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_01753	GENE_NLJBGOEE_01753	TRANSCRIPT_NLJBGOEE_01753	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01754	GENE_NLJBGOEE_01754	TRANSCRIPT_NLJBGOEE_01754	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01755	GENE_NLJBGOEE_01755	TRANSCRIPT_NLJBGOEE_01755	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01756	GENE_NLJBGOEE_01756	TRANSCRIPT_NLJBGOEE_01756	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01776	GENE_NLJBGOEE_01776	TRANSCRIPT_NLJBGOEE_01776	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01777	GENE_NLJBGOEE_01777	TRANSCRIPT_NLJBGOEE_01777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01778	GENE_NLJBGOEE_01778	TRANSCRIPT_NLJBGOEE_01778	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01779	GENE_NLJBGOEE_01779	TRANSCRIPT_NLJBGOEE_01779	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01780	GENE_NLJBGOEE_01780	TRANSCRIPT_NLJBGOEE_01780	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01781	GENE_NLJBGOEE_01781	TRANSCRIPT_NLJBGOEE_01781	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01782	GENE_NLJBGOEE_01782	TRANSCRIPT_NLJBGOEE_01782	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NLJBGOEE_01783	GENE_NLJBGOEE_01783	TRANSCRIPT_NLJBGOEE_01783	protein_coding	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
NLJBGOEE_01784	GENE_NLJBGOEE_01784	TRANSCRIPT_NLJBGOEE_01784	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_01785	GENE_NLJBGOEE_01785	TRANSCRIPT_NLJBGOEE_01785	protein_coding	0	1	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1
NLJBGOEE_01786	GENE_NLJBGOEE_01786	TRANSCRIPT_NLJBGOEE_01786	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NLJBGOEE_01787	GENE_NLJBGOEE_01787	TRANSCRIPT_NLJBGOEE_01787	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NLJBGOEE_01788	GENE_NLJBGOEE_01788	TRANSCRIPT_NLJBGOEE_01788	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_01789	GENE_NLJBGOEE_01789	TRANSCRIPT_NLJBGOEE_01789	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_01790	GENE_NLJBGOEE_01790	TRANSCRIPT_NLJBGOEE_01790	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_01811	GENE_NLJBGOEE_01811	TRANSCRIPT_NLJBGOEE_01811	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01812	GENE_NLJBGOEE_01812	TRANSCRIPT_NLJBGOEE_01812	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01813	GENE_NLJBGOEE_01813	TRANSCRIPT_NLJBGOEE_01813	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01814	GENE_NLJBGOEE_01814	TRANSCRIPT_NLJBGOEE_01814	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01815	GENE_NLJBGOEE_01815	TRANSCRIPT_NLJBGOEE_01815	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01816	GENE_NLJBGOEE_01816	TRANSCRIPT_NLJBGOEE_01816	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01817	GENE_NLJBGOEE_01817	TRANSCRIPT_NLJBGOEE_01817	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01818	GENE_NLJBGOEE_01818	TRANSCRIPT_NLJBGOEE_01818	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_01819	GENE_NLJBGOEE_01819	TRANSCRIPT_NLJBGOEE_01819	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01820	GENE_NLJBGOEE_01820	TRANSCRIPT_NLJBGOEE_01820	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01821	GENE_NLJBGOEE_01821	TRANSCRIPT_NLJBGOEE_01821	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01822	GENE_NLJBGOEE_01822	TRANSCRIPT_NLJBGOEE_01822	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01823	GENE_NLJBGOEE_01823	TRANSCRIPT_NLJBGOEE_01823	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01824	GENE_NLJBGOEE_01824	TRANSCRIPT_NLJBGOEE_01824	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01825	GENE_NLJBGOEE_01825	TRANSCRIPT_NLJBGOEE_01825	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01826	GENE_NLJBGOEE_01826	TRANSCRIPT_NLJBGOEE_01826	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01827	GENE_NLJBGOEE_01827	TRANSCRIPT_NLJBGOEE_01827	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01852	GENE_NLJBGOEE_01852	TRANSCRIPT_NLJBGOEE_01852	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01853	GENE_NLJBGOEE_01853	TRANSCRIPT_NLJBGOEE_01853	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01854	GENE_NLJBGOEE_01854	TRANSCRIPT_NLJBGOEE_01854	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01855	GENE_NLJBGOEE_01855	TRANSCRIPT_NLJBGOEE_01855	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01856	GENE_NLJBGOEE_01856	TRANSCRIPT_NLJBGOEE_01856	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01857	GENE_NLJBGOEE_01857	TRANSCRIPT_NLJBGOEE_01857	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01858	GENE_NLJBGOEE_01858	TRANSCRIPT_NLJBGOEE_01858	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NLJBGOEE_01859	GENE_NLJBGOEE_01859	TRANSCRIPT_NLJBGOEE_01859	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01860	GENE_NLJBGOEE_01860	TRANSCRIPT_NLJBGOEE_01860	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01872	GENE_NLJBGOEE_01872	TRANSCRIPT_NLJBGOEE_01872	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01873	GENE_NLJBGOEE_01873	TRANSCRIPT_NLJBGOEE_01873	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01874	GENE_NLJBGOEE_01874	TRANSCRIPT_NLJBGOEE_01874	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01875	GENE_NLJBGOEE_01875	TRANSCRIPT_NLJBGOEE_01875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01876	GENE_NLJBGOEE_01876	TRANSCRIPT_NLJBGOEE_01876	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01877	GENE_NLJBGOEE_01877	TRANSCRIPT_NLJBGOEE_01877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01878	GENE_NLJBGOEE_01878	TRANSCRIPT_NLJBGOEE_01878	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01879	GENE_NLJBGOEE_01879	TRANSCRIPT_NLJBGOEE_01879	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01880	GENE_NLJBGOEE_01880	TRANSCRIPT_NLJBGOEE_01880	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_01881	GENE_NLJBGOEE_01881	TRANSCRIPT_NLJBGOEE_01881	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01882	GENE_NLJBGOEE_01882	TRANSCRIPT_NLJBGOEE_01882	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01883	GENE_NLJBGOEE_01883	TRANSCRIPT_NLJBGOEE_01883	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01884	GENE_NLJBGOEE_01884	TRANSCRIPT_NLJBGOEE_01884	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01885	GENE_NLJBGOEE_01885	TRANSCRIPT_NLJBGOEE_01885	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01909	GENE_NLJBGOEE_01909	TRANSCRIPT_NLJBGOEE_01909	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01910	GENE_NLJBGOEE_01910	TRANSCRIPT_NLJBGOEE_01910	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01911	GENE_NLJBGOEE_01911	TRANSCRIPT_NLJBGOEE_01911	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01912	GENE_NLJBGOEE_01912	TRANSCRIPT_NLJBGOEE_01912	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01913	GENE_NLJBGOEE_01913	TRANSCRIPT_NLJBGOEE_01913	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01914	GENE_NLJBGOEE_01914	TRANSCRIPT_NLJBGOEE_01914	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
NLJBGOEE_01915	GENE_NLJBGOEE_01915	TRANSCRIPT_NLJBGOEE_01915	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01916	GENE_NLJBGOEE_01916	TRANSCRIPT_NLJBGOEE_01916	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01917	GENE_NLJBGOEE_01917	TRANSCRIPT_NLJBGOEE_01917	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01918	GENE_NLJBGOEE_01918	TRANSCRIPT_NLJBGOEE_01918	protein_coding	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NLJBGOEE_01919	GENE_NLJBGOEE_01919	TRANSCRIPT_NLJBGOEE_01919	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_01920	GENE_NLJBGOEE_01920	TRANSCRIPT_NLJBGOEE_01920	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01921	GENE_NLJBGOEE_01921	TRANSCRIPT_NLJBGOEE_01921	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01922	GENE_NLJBGOEE_01922	TRANSCRIPT_NLJBGOEE_01922	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01925	GENE_NLJBGOEE_01925	TRANSCRIPT_NLJBGOEE_01925	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01926	GENE_NLJBGOEE_01926	TRANSCRIPT_NLJBGOEE_01926	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01927	GENE_NLJBGOEE_01927	TRANSCRIPT_NLJBGOEE_01927	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01928	GENE_NLJBGOEE_01928	TRANSCRIPT_NLJBGOEE_01928	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01929	GENE_NLJBGOEE_01929	TRANSCRIPT_NLJBGOEE_01929	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01930	GENE_NLJBGOEE_01930	TRANSCRIPT_NLJBGOEE_01930	protein_coding	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NLJBGOEE_01931	GENE_NLJBGOEE_01931	TRANSCRIPT_NLJBGOEE_01931	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01932	GENE_NLJBGOEE_01932	TRANSCRIPT_NLJBGOEE_01932	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01933	GENE_NLJBGOEE_01933	TRANSCRIPT_NLJBGOEE_01933	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01934	GENE_NLJBGOEE_01934	TRANSCRIPT_NLJBGOEE_01934	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01935	GENE_NLJBGOEE_01935	TRANSCRIPT_NLJBGOEE_01935	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01936	GENE_NLJBGOEE_01936	TRANSCRIPT_NLJBGOEE_01936	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01937	GENE_NLJBGOEE_01937	TRANSCRIPT_NLJBGOEE_01937	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01938	GENE_NLJBGOEE_01938	TRANSCRIPT_NLJBGOEE_01938	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01939	GENE_NLJBGOEE_01939	TRANSCRIPT_NLJBGOEE_01939	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01940	GENE_NLJBGOEE_01940	TRANSCRIPT_NLJBGOEE_01940	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_01941	GENE_NLJBGOEE_01941	TRANSCRIPT_NLJBGOEE_01941	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01942	GENE_NLJBGOEE_01942	TRANSCRIPT_NLJBGOEE_01942	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01943	GENE_NLJBGOEE_01943	TRANSCRIPT_NLJBGOEE_01943	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01944	GENE_NLJBGOEE_01944	TRANSCRIPT_NLJBGOEE_01944	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01951	GENE_NLJBGOEE_01951	TRANSCRIPT_NLJBGOEE_01951	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01952	GENE_NLJBGOEE_01952	TRANSCRIPT_NLJBGOEE_01952	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01953	GENE_NLJBGOEE_01953	TRANSCRIPT_NLJBGOEE_01953	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01954	GENE_NLJBGOEE_01954	TRANSCRIPT_NLJBGOEE_01954	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01955	GENE_NLJBGOEE_01955	TRANSCRIPT_NLJBGOEE_01955	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01956	GENE_NLJBGOEE_01956	TRANSCRIPT_NLJBGOEE_01956	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01957	GENE_NLJBGOEE_01957	TRANSCRIPT_NLJBGOEE_01957	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01958	GENE_NLJBGOEE_01958	TRANSCRIPT_NLJBGOEE_01958	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01959	GENE_NLJBGOEE_01959	TRANSCRIPT_NLJBGOEE_01959	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01960	GENE_NLJBGOEE_01960	TRANSCRIPT_NLJBGOEE_01960	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01961	GENE_NLJBGOEE_01961	TRANSCRIPT_NLJBGOEE_01961	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01962	GENE_NLJBGOEE_01962	TRANSCRIPT_NLJBGOEE_01962	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01963	GENE_NLJBGOEE_01963	TRANSCRIPT_NLJBGOEE_01963	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01964	GENE_NLJBGOEE_01964	TRANSCRIPT_NLJBGOEE_01964	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01965	GENE_NLJBGOEE_01965	TRANSCRIPT_NLJBGOEE_01965	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01966	GENE_NLJBGOEE_01966	TRANSCRIPT_NLJBGOEE_01966	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01967	GENE_NLJBGOEE_01967	TRANSCRIPT_NLJBGOEE_01967	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01984	GENE_NLJBGOEE_01984	TRANSCRIPT_NLJBGOEE_01984	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01985	GENE_NLJBGOEE_01985	TRANSCRIPT_NLJBGOEE_01985	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01986	GENE_NLJBGOEE_01986	TRANSCRIPT_NLJBGOEE_01986	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01987	GENE_NLJBGOEE_01987	TRANSCRIPT_NLJBGOEE_01987	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01988	GENE_NLJBGOEE_01988	TRANSCRIPT_NLJBGOEE_01988	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01989	GENE_NLJBGOEE_01989	TRANSCRIPT_NLJBGOEE_01989	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_01990	GENE_NLJBGOEE_01990	TRANSCRIPT_NLJBGOEE_01990	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01991	GENE_NLJBGOEE_01991	TRANSCRIPT_NLJBGOEE_01991	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_01992	GENE_NLJBGOEE_01992	TRANSCRIPT_NLJBGOEE_01992	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_01993	GENE_NLJBGOEE_01993	TRANSCRIPT_NLJBGOEE_01993	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01994	GENE_NLJBGOEE_01994	TRANSCRIPT_NLJBGOEE_01994	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01995	GENE_NLJBGOEE_01995	TRANSCRIPT_NLJBGOEE_01995	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01996	GENE_NLJBGOEE_01996	TRANSCRIPT_NLJBGOEE_01996	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01997	GENE_NLJBGOEE_01997	TRANSCRIPT_NLJBGOEE_01997	protein_coding	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_01998	GENE_NLJBGOEE_01998	TRANSCRIPT_NLJBGOEE_01998	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_01999	GENE_NLJBGOEE_01999	TRANSCRIPT_NLJBGOEE_01999	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_02000	GENE_NLJBGOEE_02000	TRANSCRIPT_NLJBGOEE_02000	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_02001	GENE_NLJBGOEE_02001	TRANSCRIPT_NLJBGOEE_02001	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
